submit_time,start_time,end_time,run_time,wait_time
146841,146842,146847,5,1
146998,146998,147003,5,0
147095,147095,147234,139,0
148583,148584,148749,165,1
148852,148852,169531,20679,0
169536,169537,190288,20751,1
190297,190298,211217,20919,1
211220,211220,212742,1522,0
213469,213470,213550,80,1
217557,217557,217902,345,0
222570,222571,222901,330,1
224586,224586,224903,317,0
224584,224584,224922,338,0
224585,224585,224925,340,0
224584,224584,224997,413,0
224587,224587,225268,681,0
213597,213597,233819,20222,0
234412,234412,234613,201,0
234661,234661,234760,99,0
233549,233549,240081,6532,0
240080,240081,240100,19,1
411509,411509,412568,1059,0
411509,411509,412604,1095,0
411509,411509,412984,1475,0
413183,413183,414329,1146,0
413183,413183,414514,1331,0
413181,413182,414738,1556,1
413172,413172,414909,1737,0
413182,413182,414909,1727,0
413173,413173,414923,1750,0
413174,413174,414976,1802,0
413172,413172,415016,1844,0
413176,413176,415144,1968,0
413177,413177,415215,2038,0
413173,413173,415225,2052,0
413173,413173,415261,2088,0
413174,413174,415291,2117,0
413173,413173,415301,2128,0
413174,413174,415350,2176,0
413182,413182,415387,2205,0
413172,413172,415466,2294,0
413178,413178,415547,2369,0
413179,413179,415560,2381,0
413174,413175,415610,2435,1
413174,413174,415670,2496,0
413174,413174,415705,2531,0
413178,413178,415707,2529,0
413176,413176,415800,2624,0
413179,413179,415820,2641,0
413176,413177,415821,2644,1
413177,413177,415864,2687,0
413172,413173,415881,2708,1
413176,413176,415888,2712,0
413182,413182,415908,2726,0
413177,413177,415910,2733,0
413175,413175,415912,2737,0
413175,413175,415941,2766,0
413178,413178,415969,2791,0
413181,413181,415989,2808,0
413175,413175,415996,2821,0
413181,413181,416132,2951,0
413176,413176,416149,2973,0
413178,413178,416181,3003,0
413179,413179,416373,3194,0
413180,413180,416376,3196,0
413181,413181,416431,3250,0
413173,413174,416473,3299,1
413177,413178,416559,3381,1
413176,413176,416571,3395,0
413183,413183,416701,3518,0
413173,413173,417626,4453,0
413177,413177,417873,4696,0
413175,413175,419143,5968,0
413175,413175,419634,6459,0
423607,423607,424229,622,0
423605,423605,424527,922,0
423595,423595,424931,1336,0
423606,423606,424952,1346,0
423596,423596,425095,1499,0
423586,423586,425141,1555,0
423587,423587,425301,1714,0
423579,423579,425335,1756,0
423580,423580,425343,1763,0
423599,423599,425376,1777,0
423580,423580,425407,1827,0
