submit_time,start_time,end_time,run_time,wait_time
24126,24127,24190,63,1
24194,24195,24245,50,1
24248,24250,24297,47,2
24257,24258,24409,151,1
24303,24305,24469,164,2
24413,24414,24543,129,1
24476,24477,24668,191,1
24547,24547,24712,165,0
24687,24689,24754,65,2
24757,24759,24811,52,2
24716,24716,24824,108,0
24815,24816,24858,42,1
24862,24863,24952,89,1
24959,24960,25140,180,1
25161,25162,25231,69,1
25234,25235,25285,50,1
25289,25290,25342,52,1
25346,25347,25467,120,1
25474,25475,25644,169,1
24833,24833,25656,823,0
25668,25670,25732,62,2
25735,25737,25785,48,2
25789,25790,25835,45,1
25684,25684,25860,176,0
25838,25839,25942,103,1
25863,25864,26019,155,1
25949,25950,26134,184,1
26023,26024,26169,145,1
26152,26153,26220,67,1
26223,26225,26277,52,2
26280,26282,26334,52,2
26172,26173,26341,168,1
26337,26338,26403,65,1
26413,26414,26593,179,1
26614,26615,26676,61,1
26679,26681,26733,52,2
26736,26737,26783,46,1
26785,26787,26898,111,2
26906,26908,27097,189,2
27114,27115,27262,147,1
27265,27266,27321,55,1
27325,27326,27370,44,1
27373,27375,27530,155,2
26348,26348,27623,1275,0
27538,27539,27715,176,1
27735,27737,27873,136,2
27876,27878,27931,53,2
27934,27936,27982,46,2
27986,27987,28153,166,1
28160,28161,28327,166,1
28348,28350,28435,85,2
28438,28440,28493,53,2
28496,28498,28549,51,2
28552,28554,28668,114,2
28675,28676,28842,166,1
28864,28865,28922,57,1
28925,28926,28982,56,1
28986,28987,29036,49,1
29039,29040,29111,71,1
29118,29119,29288,169,1
29318,29318,29416,98,0
29419,29420,29477,57,1
29430,29431,29477,46,1
29481,29481,29566,85,0
29605,29606,29682,76,1
29686,29687,29748,61,1
29751,29752,29821,69,1
29830,29830,29907,77,0
29910,29911,29946,35,1
30037,30039,30070,31,2
30097,30098,30130,32,1
30122,30123,30141,18,1
30152,30153,30185,32,1
30289,30290,30357,67,1
30361,30362,30376,14,1
30395,30396,30430,34,1
30473,30474,30509,35,1
30629,30630,30743,113,1
30880,30881,31011,130,1
31015,31015,31017,2,0
31036,31037,31188,151,1
31214,31214,31296,82,0
31325,31326,31357,31,1
31376,31376,31409,33,0
31445,31446,31478,32,1
31723,31723,31750,27,0
123338,123339,123753,414,1
123757,123758,123787,29,1
125091,125093,125505,412,2
125511,125511,125516,5,0
125508,125510,125537,27,2
125607,125608,125611,3,1
125636,125637,125640,3,1
125659,125659,125663,4,0
125778,125778,125782,4,0
125789,125789,125793,4,0
125800,125801,125804,3,1
125811,125812,125815,3,1
125822,125822,125823,1,0
125830,125830,125831,1,0
125838,125838,125839,1,0
125846,125846,125847,1,0
125854,125854,125855,1,0
125862,125862,125863,1,0
125870,125870,125871,1,0
125878,125878,125879,1,0
126133,126133,126137,4,0
126144,126144,126148,4,0
126155,126155,126159,4,0
126166,126166,126170,4,0
126177,126177,126181,4,0
126188,126188,126192,4,0
126200,126200,126204,4,0
126211,126211,126215,4,0
126315,126315,126319,4,0
126326,126326,126329,3,0
126242,126243,127427,1184,1
128524,128526,128982,456,2
128989,128991,129113,122,2
129116,129118,129151,33,2
129156,129157,129233,76,1
129812,129814,129845,31,2
130263,130263,130270,7,0
130329,130329,130336,7,0
130934,130935,130973,38,1
130976,130978,131018,40,2
131022,131023,131057,34,1
131061,131063,131106,43,2
131305,131306,131337,31,1
131340,131341,131371,30,1
131375,131376,131381,5,1
131432,131434,131462,28,2
131465,131467,131498,31,2
131502,131503,131534,31,1
131540,131541,131648,107,1
131905,131907,131936,29,2
131939,131940,131969,29,1
131973,131975,132027,52,2
132035,132036,132236,200,1
133445,133446,133488,42,1
133491,133493,133523,30,2
133528,133530,133587,57,2
133656,133658,133696,38,2
133700,133702,133730,28,2
133735,133736,133802,66,1
134685,134687,135232,545,2
135235,135236,135359,123,1
135364,135366,135420,54,2
140686,140687,140785,98,1
140788,140790,142039,1249,2
142364,142365,142463,98,1
142467,142468,143705,1237,1
148454,148456,148553,97,2
148556,148558,148711,153,2
148821,148823,148845,22,2
149432,149433,149451,18,1
149755,149756,149776,20,1
149839,149841,149847,6,2
150045,150047,150069,22,2
150173,150175,150183,8,2
150343,150343,150483,140,0
130579,130579,154988,24409,0
130525,130525,155772,25247,0
172411,172412,172415,3,1
172430,172431,172501,70,1
173075,173077,173082,5,2
173343,173344,173348,4,1
173453,173454,173527,73,1
174222,174223,174768,545,1
174771,174772,174897,125,1
174902,174903,174957,54,1
205645,205646,205652,6,1
205887,205888,205895,7,1
205940,205942,205952,10,2
206126,206128,206165,37,2
206187,206189,206230,41,2
206392,206394,206398,4,2
210356,210357,210363,6,1
209158,209160,211827,2667,2
211869,211870,211909,39,1
211912,211914,211943,29,2
211949,211950,212016,66,1
214114,214115,214156,41,1
214160,214162,214192,30,2
214197,214199,214262,63,2
216220,216222,216261,39,2
216400,216402,222526,6124,2
222535,222536,225539,3003,1
229828,229829,229951,122,1
230343,230343,230511,168,0
232775,232776,232825,49,1
232832,232834,233885,1051,2
210475,210475,235031,24556,0
235226,235227,235275,48,1
236001,236003,236013,10,2
236030,236031,236146,115,1
236158,236159,239124,2965,1
235382,235382,260271,24889,0
261661,261663,261761,98,2
261764,261766,262154,388,2
262165,262167,266671,4504,2
266458,266673,271170,4497,215
270947,271172,275667,4495,225
275546,275669,276821,1152,123
257914,260273,285271,24998,2359
287360,287361,287747,386,1
287805,287806,293335,5529,1
294612,294612,294613,1,0
294613,294613,294614,1,0
294612,294612,294613,1,0
294613,294613,294614,1,0
294613,294613,294614,1,0
294613,294613,294614,1,0
294613,294613,294614,1,0
294613,294613,294614,1,0
294614,294614,294615,1,0
294614,294614,294615,1,0
294614,294614,294615,1,0
294614,294614,294615,1,0
294613,294614,294615,1,1
294614,294614,294615,1,0
294615,294615,294616,1,0
294614,294614,294615,1,0
294614,294614,294615,1,0
294615,294615,294616,1,0
294615,294615,294616,1,0
294704,294704,294707,3,0
294704,294704,294707,3,0
294705,294705,294708,3,0
294705,294706,294708,2,1
294705,294705,294708,3,0
294705,294705,294708,3,0
294704,294705,294709,4,1
294706,294706,294709,3,0
294705,294705,294709,4,0
294706,294706,294709,3,0
294707,294707,294709,2,0
294706,294706,294709,3,0
294707,294707,294710,3,0
294705,294705,294709,4,0
