submit_time,start_time,end_time,run_time,wait_time
140720,140720,140758,38,0
140748,140749,140758,9,1
140773,140773,140809,36,0
186399,186401,186574,173,2
186572,186576,186584,8,4
186669,186671,186796,125,2
186794,186798,186806,8,4
186907,186909,186929,20,2
186928,186931,186951,20,3
187290,187294,187417,123,4
187415,187417,187427,10,2
187529,187533,187551,18,4
206532,206532,206539,7,0
206634,206634,206641,7,0
224099,224099,224131,32,0
224365,224365,224398,33,0
224907,224907,224942,35,0
226213,226213,226246,33,0
226864,226864,226930,66,0
227434,227434,227467,33,0
320927,320929,321223,294,2
321221,321224,321240,16,3
322739,322741,323343,602,2
323341,323344,323348,4,3
323432,323432,323745,313,0
323493,323495,324039,544,2
324115,324115,324619,504,0
324149,324149,324657,508,0
324132,324132,324702,570,0
324081,324081,325056,975,0
324100,324100,325061,961,0
324068,324070,325817,1747,2
325816,325818,325821,3,2
325930,325931,326665,734,1
326663,326666,326682,16,3
326688,326690,328358,1668,2
328357,328360,328362,2,3
328475,328478,329262,784,3
329260,329262,329263,1,2
329296,329298,330438,1140,2
330437,330440,330442,2,3
330556,330558,331317,759,2
331315,331318,331319,1,3
331345,331346,332600,1254,1
332599,332601,332603,2,2
332745,332746,333415,669,1
333414,333416,333432,16,2
333443,333444,334557,1113,1
334556,334558,334563,5,2
334670,334671,335263,592,1
335262,335264,335280,16,2
335285,335286,335790,504,1
335788,335791,335798,7,3
335901,335903,336577,674,2
336590,336593,338061,1468,3
338060,338062,338064,2,2
338175,338178,338278,100,3
338276,338279,338300,21,3
338288,338302,341976,3674,14
341975,341977,341980,3,2
342101,342102,342357,255,1
342356,342358,342361,3,2
342408,342410,345411,3001,2
345410,345413,345416,3,3
345542,345544,345819,275,2
345818,345820,345843,23,2
345870,345872,348029,2157,2
348028,348031,348033,2,3
348154,348157,348418,261,3
348417,348420,348442,22,3
348466,348468,351196,2728,2
351194,351197,351199,2,3
351314,351316,351556,240,2
351555,351558,351579,21,3
351597,351599,354059,2460,2
354057,354059,354062,3,2
354174,354176,354375,199,2
354373,354376,354398,22,3
354395,354400,355833,1433,5
355832,355835,355837,2,3
355934,355937,356045,108,3
