submit_time,start_time,end_time,run_time,wait_time
122801,122801,122805,4,0
122802,122802,122806,4,0
122800,122801,122806,5,1
122802,122802,122808,6,0
122805,122805,122808,3,0
122803,122804,122808,4,1
122805,122805,122810,5,0
122804,122804,122810,6,0
122806,122806,122810,4,0
122807,122807,122810,3,0
122807,122807,122810,3,0
122807,122807,122810,3,0
122808,122808,122811,3,0
122808,122809,122813,4,1
122809,122809,122813,4,0
122809,122809,122813,4,0
122810,122810,122815,5,0
122811,122811,122815,4,0
122810,122810,122816,6,0
122811,122811,122817,6,0
122811,122811,122817,6,0
122813,122813,122817,4,0
122814,122814,122817,3,0
122813,122813,122821,8,0
122817,122817,122823,6,0
122816,122816,122823,7,0
122814,122814,122823,9,0
122817,122817,122824,7,0
122817,122817,122826,9,0
122817,122817,122827,10,0
122818,122818,122829,11,0
122818,122818,122828,10,0
122827,122827,122830,3,0
122819,122819,122831,12,0
122819,122819,122831,12,0
122829,122829,122832,3,0
122820,122820,122832,12,0
122829,122829,122832,3,0
122829,122829,122832,3,0
122829,122830,122833,3,1
122822,122822,122833,11,0
122830,122830,122833,3,0
122821,122822,122836,14,1
122824,122824,122838,14,0
122825,122825,122840,15,0
122826,122826,122840,14,0
122828,122828,122841,13,0
122826,122826,122843,17,0
122829,122829,122844,15,0
122828,122828,122843,15,0
122828,122828,122844,16,0
122828,122828,122845,17,0
122803,122803,122882,79,0
122820,122820,122939,119,0
122818,122818,123021,203,0
122805,122805,123033,228,0
122803,122803,123832,1029,0
122800,122800,123835,1035,0
122805,122805,123882,1077,0
122804,122804,123919,1115,0
122804,122804,123932,1128,0
122801,122801,123967,1166,0
122802,122802,123969,1167,0
122804,122804,123972,1168,0
122802,122802,123977,1175,0
122816,122816,123994,1178,0
122801,122801,124007,1206,0
122803,122803,124258,1455,0
122802,122802,124269,1467,0
122802,122802,124282,1480,0
122803,122803,124283,1480,0
122824,122824,124283,1459,0
122801,122801,124287,1486,0
122801,122801,124306,1505,0
122804,122804,124313,1509,0
122804,122804,124320,1516,0
122801,122802,124325,1523,1
122809,122809,124353,1544,0
122801,122801,124385,1584,0
122804,122805,124389,1584,1
122803,122803,124414,1611,0
122804,122804,124423,1619,0
122805,122805,124449,1644,0
122801,122801,124454,1653,0
122803,122803,124458,1655,0
122808,122808,124473,1665,0
122802,122803,124489,1686,1
122802,122802,124491,1689,0
122810,122810,124512,1702,0
122807,122807,124574,1767,0
122808,122808,124781,1973,0
122806,122806,124798,1992,0
122822,122822,124837,2015,0
122822,122822,124838,2016,0
122815,122815,124841,2026,0
122827,122827,124859,2032,0
122809,122809,124868,2059,0
122821,122821,124874,2053,0
122816,122816,124898,2082,0
