submit_time,start_time,end_time,run_time,wait_time
134269,134269,134285,16,0
134269,134269,134285,16,0
134269,134269,134285,16,0
134269,134269,134285,16,0
134269,134269,134285,16,0
134351,134351,135134,783,0
134351,134351,135134,783,0
134352,134352,135134,782,0
134352,134352,135134,782,0
134352,134352,135134,782,0
135158,135158,135167,9,0
135157,135157,135188,31,0
135162,135163,135500,337,1
135161,135161,135594,433,0
135156,135156,135637,481,0
135160,135160,135674,514,0
135152,135152,135679,527,0
135161,135161,135808,647,0
135156,135156,135849,693,0
135157,135157,135852,695,0
135151,135151,135860,709,0
135159,135159,135883,724,0
135160,135160,135884,724,0
135154,135154,135953,799,0
135159,135159,136022,863,0
135150,135150,136027,877,0
135162,135162,136028,866,0
135158,135158,136033,875,0
135158,135158,136070,912,0
135153,135153,136108,955,0
135153,135154,136117,963,1
135158,135158,136129,971,0
135150,135150,136154,1004,0
135152,135152,136164,1012,0
135152,135152,136165,1013,0
135157,135157,136166,1009,0
135158,135158,136178,1020,0
135154,135154,136184,1030,0
135154,135154,136188,1034,0
135162,135162,136189,1027,0
135152,135152,136190,1038,0
135156,135156,136192,1036,0
135161,135161,136198,1037,0
135152,135152,136206,1054,0
135151,135152,136213,1061,1
135155,135155,136241,1086,0
135160,135160,136243,1083,0
135153,135153,136250,1097,0
135891,135894,136257,363,3
136256,136258,136260,2,2
135158,135158,136276,1118,0
135161,135161,136294,1133,0
135150,135150,136298,1148,0
135161,135161,136321,1160,0
135155,135155,136322,1167,0
135162,135162,136356,1194,0
135162,135162,136389,1227,0
135162,135162,136399,1237,0
135155,135155,136399,1244,0
135156,135156,136403,1247,0
135157,135157,136403,1246,0
135150,135150,136417,1267,0
135160,135160,136420,1260,0
135158,135158,136464,1306,0
135154,135154,136498,1344,0
135155,135155,136502,1347,0
135162,135162,136530,1368,0
135153,135153,136575,1422,0
135151,135151,136610,1459,0
135152,135152,136614,1462,0
135156,135156,136614,1458,0
135151,135151,136614,1463,0
135156,135156,136614,1458,0
135159,135159,136614,1455,0
135160,135160,136614,1454,0
135156,135156,136614,1458,0
135157,135157,136614,1457,0
135159,135159,136614,1455,0
135153,135153,136614,1461,0
135155,135155,136614,1459,0
135157,135157,136614,1457,0
135158,135158,136614,1456,0
135160,135160,136614,1454,0
135151,135151,136614,1463,0
135152,135152,136614,1462,0
135155,135155,136614,1459,0
135156,135156,136614,1458,0
135159,135159,136614,1455,0
135152,135152,136614,1462,0
135153,135153,136614,1461,0
135157,135157,136614,1457,0
135159,135159,136614,1455,0
135161,135161,136614,1453,0
135150,135150,136614,1464,0
135150,135150,136614,1464,0
135151,135151,136614,1463,0
135153,135153,136614,1461,0
135154,135154,136614,1460,0
135150,135150,136614,1464,0
135151,135151,136614,1463,0
135154,135154,136614,1460,0
135154,135154,136615,1461,0
135159,135159,136615,1456,0
135160,135160,136615,1455,0
135160,135161,136615,1454,1
135161,135161,136615,1454,0
135162,135162,136615,1453,0
135150,135150,136615,1465,0
135151,135151,136615,1464,0
135153,135153,136615,1462,0
135155,135155,136615,1460,0
135155,135155,136615,1460,0
136638,136638,136659,21,0
136637,136637,136672,35,0
136636,136636,137910,1274,0
136633,136633,137911,1278,0
136638,136638,137970,1332,0
136641,136641,138031,1390,0
136632,136632,138126,1494,0
136633,136633,138159,1526,0
136642,136642,138167,1525,0
136631,136631,138213,1582,0
136637,136637,138220,1583,0
136638,136639,138242,1603,1
136641,136641,138257,1616,0
136635,136635,138260,1625,0
136633,136633,138294,1661,0
136636,136636,138318,1682,0
136637,136637,138318,1681,0
136641,136642,138318,1676,1
136640,136640,138318,1678,0
136631,136631,138319,1688,0
136639,136639,138320,1681,0
136632,136632,138374,1742,0
136637,136637,138374,1737,0
136634,136634,138374,1740,0
136640,136641,138374,1733,1
