submit_time,start_time,end_time,run_time,wait_time
279,279,807,528,0
251,251,823,572,0
257,257,830,573,0
284,284,846,562,0
252,252,851,599,0
259,259,852,593,0
253,253,861,608,0
255,255,865,610,0
262,262,874,612,0
263,263,882,619,0
302,302,888,586,0
256,256,913,657,0
253,253,930,677,0
267,267,932,665,0
258,258,951,693,0
274,274,981,707,0
264,264,991,727,0
293,293,1010,717,0
300,300,1061,761,0
282,282,1071,789,0
812,812,1479,667,0
126065,126065,126067,2,0
126064,126064,126067,3,0
126065,126065,126067,2,0
126065,126065,126068,3,0
126064,126064,126067,3,0
126065,126065,126068,3,0
126065,126065,126068,3,0
126065,126065,126068,3,0
126065,126065,126067,2,0
126066,126066,126068,2,0
126065,126065,126068,3,0
126065,126065,126069,4,0
126066,126066,126069,3,0
126066,126066,126069,3,0
126065,126066,126069,3,1
126066,126066,126069,3,0
126064,126064,126070,6,0
126066,126066,126070,4,0
126066,126066,126070,4,0
126066,126066,126069,3,0
126066,126066,126069,3,0
126066,126066,126070,4,0
126065,126065,126070,5,0
126068,126068,126070,2,0
126068,126068,126070,2,0
126065,126065,126071,6,0
126066,126066,126071,5,0
126067,126067,126071,4,0
126066,126066,126072,6,0
126066,126066,126071,5,0
126067,126068,126071,3,1
126064,126065,126072,7,1
126065,126065,126072,7,0
126068,126068,126071,3,0
126066,126066,126072,6,0
126067,126067,126072,5,0
126070,126070,126072,2,0
126069,126069,126071,2,0
126065,126065,126072,7,0
126065,126065,126072,7,0
126069,126069,126072,3,0
126066,126066,126072,6,0
126067,126067,126072,5,0
126069,126069,126072,3,0
126065,126065,126072,7,0
126066,126066,126073,7,0
126069,126070,126073,3,1
126067,126067,126073,6,0
126067,126067,126073,6,0
126071,126071,126073,2,0
126068,126068,126073,5,0
126070,126070,126073,3,0
126068,126068,126073,5,0
126067,126067,126073,6,0
126067,126067,126074,7,0
126069,126069,126074,5,0
126070,126070,126074,4,0
126070,126070,126074,4,0
126068,126068,126074,6,0
126067,126067,126074,7,0
126067,126067,126075,8,0
126068,126068,126075,7,0
126067,126067,126074,7,0
126068,126069,126074,5,1
126072,126072,126075,3,0
126071,126071,126075,4,0
126070,126070,126076,6,0
126071,126071,126076,5,0
126068,126069,126075,6,1
126070,126070,126075,5,0
126069,126069,126075,6,0
126069,126069,126075,6,0
126071,126071,126075,4,0
126073,126073,126075,2,0
126072,126072,126076,4,0
126068,126068,126076,8,0
126069,126069,126077,8,0
126070,126070,126077,7,0
126073,126073,126076,3,0
126069,126069,126076,7,0
126075,126075,126077,2,0
126073,126073,126077,4,0
126075,126075,126077,2,0
126065,126065,126077,12,0
126066,126067,126077,10,1
126070,126070,126078,8,0
126071,126071,126078,7,0
126067,126067,126078,11,0
126070,126070,126078,8,0
126074,126074,126078,4,0
126073,126073,126079,6,0
126072,126072,126079,7,0
126073,126073,126078,5,0
126076,126076,126079,3,0
126067,126067,126079,12,0
126072,126072,126079,7,0
126075,126075,126080,5,0
126070,126071,126079,8,1
126073,126073,126080,7,0
126071,126071,126080,9,0
126072,126072,126080,8,0
126075,126075,126080,5,0
126076,126076,126081,5,0
126069,126069,126080,11,0
126070,126070,126080,10,0
126076,126076,126081,5,0
126069,126069,126080,11,0
126076,126076,126081,5,0
126072,126072,126081,9,0
126068,126068,126081,13,0
126069,126069,126080,11,0
126073,126073,126081,8,0
126077,126077,126080,3,0
126074,126074,126081,7,0
126074,126074,126081,7,0
126074,126074,126082,8,0
126075,126075,126082,7,0
126073,126073,126082,9,0
126077,126077,126082,5,0
126075,126075,126082,7,0
126069,126069,126082,13,0
126076,126076,126081,5,0
126069,126069,126082,13,0
126074,126074,126083,9,0
126078,126078,126083,5,0
126079,126079,126083,4,0
126080,126080,126084,4,0
126074,126074,126083,9,0
126075,126076,126083,7,1
126078,126079,126084,5,1
126080,126080,126084,4,0
126078,126078,126083,5,0
126081,126082,126084,2,1
126078,126078,126084,6,0
126078,126078,126084,6,0
126071,126071,126084,13,0
126081,126081,126084,3,0
126080,126080,126084,4,0
126079,126079,126085,6,0
126080,126080,126085,5,0
126075,126075,126086,11,0
126073,126073,126085,12,0
126075,126075,126085,10,0
126076,126076,126085,9,0
126082,126082,126085,3,0
126076,126076,126085,9,0
126077,126077,126085,8,0
126075,126075,126085,10,0
126080,126080,126085,5,0
126082,126082,126085,3,0
126080,126080,126085,5,0
126078,126078,126087,9,0
126080,126080,126087,7,0
