submit_time,start_time,end_time,run_time,wait_time
129,130,1055,925,1
1059,1061,1805,744,2
1808,1810,2360,550,2
2377,2378,6953,4575,1
6951,6954,6982,28,3
7111,7113,9749,2636,2
9753,9754,10290,536,1
10294,10295,10711,416,1
10727,10729,15296,4567,2
15295,15297,15316,19,2
15459,15461,15780,319,2
15784,15785,15891,106,1
15898,15899,16216,317,1
16235,16236,20748,4512,1
20746,20749,20771,22,3
20938,20940,21361,421,2
21365,21367,21488,121,2
21493,21495,21613,118,2
25848,25848,25867,19,0
25856,25856,25877,21,0
25866,25866,25887,21,0
25876,25876,25896,20,0
25885,25885,25906,21,0
25895,25895,25916,21,0
21632,21634,26019,4385,2
26018,26020,26050,30,2
26206,26208,26434,226,2
26130,26130,26697,567,0
26146,26146,26717,571,0
26159,26159,26733,574,0
26175,26175,26738,563,0
26196,26196,26751,555,0
26218,26218,26783,565,0
26438,26441,26866,425,3
26870,26871,27161,290,1
27180,27182,31748,4566,2
31746,31748,31769,21,2
31935,31937,32229,292,2
32233,32235,32366,131,2
32369,32371,32485,114,2
32505,32506,37087,4581,1
37086,37089,37109,20,3
37283,37286,37674,388,3
37678,37679,37858,179,1
37862,37863,38094,231,1
38114,38115,42374,4259,1
42373,42376,42406,30,3
42571,42573,43081,508,2
43085,43086,43185,99,1
43189,43190,43317,127,1
43336,43339,48022,4683,3
48020,48022,48044,22,2
48217,48220,48626,406,3
48630,48632,48735,103,2
48739,48740,48899,159,1
48919,48921,53524,4603,2
53523,53526,53559,33,3
53723,53725,54050,325,2
54054,54056,54183,127,2
54188,54189,54338,149,1
54359,54361,58685,4324,2
58684,58687,58717,30,3
58884,58886,59177,291,2
59181,59183,59290,107,2
59294,59296,59385,89,2
59405,59406,63869,4463,1
63867,63870,63892,22,3
64071,64073,64581,508,2
64584,64586,64676,90,2
64681,64682,64802,120,1
64821,64822,69321,4499,1
69320,69323,69354,31,3
69523,69525,70129,604,2
70133,70134,70372,238,1
70376,70377,70680,303,1
70679,70681,70682,1,2
70709,70711,77481,6770,2
77479,77482,77510,28,3
77727,77728,78620,892,1
78619,78621,78622,1,2
78625,78627,78893,266,2
78897,78898,79727,829,1
79751,79753,86091,6338,2
86089,86092,86116,24,3
86322,86324,87237,913,2
87241,87242,87521,279,1
87524,87526,87921,395,2
87945,87947,95060,7113,2
95058,95061,95097,36,3
95295,95297,96674,1377,2
96678,96680,96941,261,2
96944,96947,97451,504,3
97475,97477,103969,6492,2
103968,103970,104007,37,2
104200,104202,104826,624,2
104831,104832,105263,431,1
105262,105264,105265,1,2
105267,105269,105541,272,2
105565,105566,112431,6865,1
112430,112432,112457,25,2
112667,112668,113342,674,1
113346,113347,113578,231,1
113582,113583,113967,384,1
113992,113993,121013,7020,1
121011,121014,121049,35,3
121448,121448,121466,18,0
121449,121449,121543,94,0
121450,121450,121675,225,0
121449,121449,121677,228,0
121449,121449,121676,227,0
121449,121449,121681,232,0
121448,121448,121682,234,0
121449,121449,121684,235,0
121448,121448,121685,237,0
121448,121448,121690,242,0
121448,121448,121690,242,0
121448,121448,121690,242,0
121448,121448,121690,242,0
121448,121448,121690,242,0
121448,121448,121690,242,0
121450,121450,121690,240,0
121448,121448,121691,243,0
121448,121448,121691,243,0
121449,121449,121692,243,0
121449,121449,121693,244,0
