submit_time,start_time,end_time,run_time,wait_time
358,360,385,25,2
387,388,518,130,1
517,519,525,6,2
575,576,1073,497,1
1072,1073,1099,26,1
1100,1102,1225,123,2
1224,1226,1232,6,2
1282,1284,1723,439,2
1722,1725,1750,25,3
1749,1752,1924,172,3
1923,1925,1926,1,2
1980,1982,2437,455,2
2436,2438,2464,26,2
2463,2467,2566,99,4
2565,2568,2574,6,3
2622,2624,3090,466,2
3089,3091,3117,26,2
42079,42081,42215,134,2
42214,42216,42217,1,2
42269,42271,42705,434,2
42704,42706,42731,25,2
42729,42733,42847,114,4
42845,42847,42854,7,2
42903,42905,43416,511,2
43415,43418,43424,6,3
43446,43448,43560,112,2
43559,43561,43567,6,2
43616,43617,44110,493,1
44109,44112,44138,26,3
44139,44140,44239,99,1
44238,44241,44247,6,3
44295,44296,44764,468,1
44763,44765,44790,25,2
44791,44793,44908,115,2
44907,44909,44915,6,2
44970,44971,45426,455,1
45425,45427,45452,25,2
45453,45454,45565,111,1
45563,45565,45571,6,2
45620,45621,46089,468,1
46087,46090,46116,26,3
46116,46118,46226,108,2
46225,46228,46234,6,3
46283,46284,46750,466,1
46749,46751,46776,25,2
46776,46778,46889,111,2
46888,46891,46897,6,3
46947,46949,47393,444,2
47392,47394,47419,25,2
47417,47421,47545,124,4
47544,47546,47552,6,2
47607,47609,48067,458,2
48066,48069,48094,25,3
48094,48096,48205,109,2
48204,48206,48212,6,2
48264,48265,48735,470,1
48734,48736,48762,26,2
48762,48765,48925,160,3
48924,48926,48932,6,2
48983,48984,49492,508,1
49491,49493,49519,26,2
49520,49522,49623,101,2
49622,49624,49630,6,2
49682,49683,50199,516,1
50197,50199,50225,26,2
50227,50229,50348,119,2
50347,50350,50356,6,3
50407,50408,50864,456,1
50863,50865,50892,27,2
50890,50893,51005,112,3
51004,51007,51013,6,3
51062,51064,51535,471,2
51533,51536,51561,25,3
51561,51563,51659,96,2
51658,51660,51662,2,2
51716,51718,52203,485,2
