submit_time,start_time,end_time,run_time,wait_time
133133,133135,133188,53,2
133205,133207,133265,58,2
133271,133272,133323,51,1
133328,133329,133375,46,1
133378,133380,133430,50,2
133438,133439,133768,329,1
134080,134082,134141,59,2
134146,134147,134198,51,1
134202,134204,134249,45,2
134252,134254,134303,49,2
134311,134312,134658,346,1
134700,134702,134755,53,2
134759,134760,134812,52,1
134816,134817,134867,50,1
134870,134871,134924,53,1
134932,134933,135271,338,1
135314,135316,135375,59,2
135380,135381,135441,60,1
135445,135446,135491,45,1
135495,135497,135557,60,2
135565,135567,135904,337,2
135944,135945,136004,59,1
136008,136009,136062,53,1
136066,136067,136116,49,1
136123,136124,136207,83,1
136215,136217,136544,327,2
136586,136587,136673,86,1
136677,136678,136733,55,1
136736,136738,136781,43,2
136787,136789,136874,85,2
136881,136883,137210,327,2
137253,137254,137321,67,1
137327,137328,137381,53,1
137384,137386,137427,41,2
137431,137433,137485,52,2
137493,137494,137836,342,1
137880,137882,137951,69,2
137956,137958,138010,52,2
138014,138016,138059,43,2
138063,138064,138117,53,1
138125,138127,138465,338,2
138507,138509,138567,58,2
138573,138575,138627,52,2
138631,138633,138672,39,2
138677,138678,138732,54,1
138741,138742,139087,345,1
139130,139132,139194,62,2
139198,139199,139249,50,1
139252,139254,139294,40,2
139298,139300,139361,61,2
139370,139371,139725,354,1
139769,139770,139824,54,1
139828,139830,139879,49,2
139883,139885,139933,48,2
139937,139938,140003,65,1
140011,140013,140360,347,2
140407,140408,140500,92,1
140504,140506,140560,54,2
140566,140568,140620,52,2
140624,140626,140696,70,2
140707,140709,141055,346,2
141101,141103,141240,137,2
141244,141246,141291,45,2
141298,141300,141349,49,2
141356,141358,141424,66,2
141432,141434,141792,358,2
141835,141837,141906,69,2
141913,141915,141965,50,2
141968,141970,142012,42,2
142016,142017,142083,66,1
142092,142093,142456,363,1
142499,142501,142557,56,2
142561,142563,142619,56,2
142623,142625,142665,40,2
142668,142670,142759,89,2
142780,142780,142783,3,0
142780,142780,142881,101,0
142780,142780,142899,119,0
142779,142779,142926,147,0
142778,142778,142944,166,0
142779,142779,142953,174,0
142778,142778,142960,182,0
142778,142778,142961,183,0
142780,142780,143028,248,0
142780,142780,143041,261,0
142779,142779,143089,310,0
142779,142779,143106,327,0
142767,142769,143135,366,2
142780,142780,143230,450,0
143180,143182,143263,81,2
