submit_time,start_time,end_time,run_time,wait_time
76019,76021,76077,56,2
76521,76524,76653,129,3
76657,76661,76692,31,4
77896,77899,77944,45,3
77948,77951,77978,27,3
77982,77985,78016,31,3
78022,78026,78481,455,4
78479,78482,78502,20,3
78823,78823,78826,3,0
78823,78823,78826,3,0
78823,78823,78826,3,0
78823,78823,78826,3,0
78823,78823,78825,2,0
78823,78823,78825,2,0
78823,78823,78826,3,0
78823,78823,78826,3,0
78823,78823,78826,3,0
78823,78823,78827,4,0
78823,78823,78826,3,0
78823,78823,78826,3,0
78823,78823,78827,4,0
78823,78823,78826,3,0
78823,78823,78826,3,0
78823,78823,78826,3,0
78823,78823,78826,3,0
78823,78823,78827,4,0
78823,78823,78826,3,0
78823,78823,78827,4,0
78823,78826,78828,2,3
78823,78826,78828,2,3
78823,78826,78829,3,3
78823,78826,78828,2,3
78823,78826,78829,3,3
78823,78827,78829,2,4
78823,78826,78829,3,3
78823,78827,78829,2,4
78823,78827,78829,2,4
78823,78827,78829,2,4
78823,78827,78829,2,4
78823,78827,78829,2,4
78823,78827,78829,2,4
78823,78827,78830,3,4
78823,78827,78830,3,4
78823,78827,78830,3,4
78823,78827,78830,3,4
78823,78827,78830,3,4
78823,78828,78831,3,5
78823,78828,78831,3,5
78823,78829,78831,2,6
78823,78827,78831,4,4
78823,78828,78831,3,5
78823,78829,78831,2,6
78823,78829,78831,2,6
78823,78829,78832,3,6
78823,78829,78832,3,6
78823,78830,78832,2,7
78823,78829,78832,3,6
78823,78829,78832,3,6
78823,78830,78832,2,7
78823,78829,78832,3,6
78823,78830,78832,2,7
78823,78830,78833,3,7
78823,78830,78832,2,7
78823,78830,78833,3,7
78823,78830,78832,2,7
78823,78830,78834,4,7
78823,78831,78834,3,8
78823,78831,78834,3,8
78823,78831,78834,3,8
78823,78832,78834,2,9
78823,78831,78833,2,8
78823,78831,78834,3,8
78823,78832,78834,2,9
78823,78832,78834,2,9
78823,78831,78834,3,8
78823,78833,78835,2,10
78823,78832,78835,3,9
78823,78832,78835,3,9
78823,78831,78834,3,8
78823,78832,78835,3,9
78823,78833,78836,3,10
78823,78833,78836,3,10
78823,78833,78836,3,10
78823,78834,78836,2,11
78823,78834,78836,2,11
78823,78832,78835,3,9
78823,78834,78837,3,11
78823,78835,78837,2,12
78823,78834,78837,3,11
78823,78834,78837,3,11
78823,78834,78837,3,11
78823,78832,78837,5,9
78823,78834,78837,3,11
78823,78834,78837,3,11
78823,78835,78838,3,12
78823,78835,78838,3,12
78823,78834,78838,4,11
78823,78837,78838,1,14
78823,78835,78839,4,12
78823,78836,78839,3,13
78823,78836,78839,3,13
78823,78836,78839,3,13
78823,78837,78839,2,14
78823,78835,78839,4,12
78823,78835,78839,4,12
78823,78837,78839,2,14
78823,78838,78839,1,15
78823,78838,78840,2,15
78823,78838,78841,3,15
78823,78838,78840,2,15
78823,78838,78840,2,15
78823,78838,78840,2,15
78823,78839,78840,1,16
78823,78838,78841,3,15
78823,78840,78842,2,17
78823,78839,78841,2,16
78823,78838,78841,3,15
78823,78840,78842,2,17
78823,78840,78842,2,17
78823,78840,78842,2,17
78823,78839,78842,3,16
78823,78840,78842,2,17
78823,78840,78842,2,17
78823,78840,78842,2,17
78823,78840,78843,3,17
78823,78841,78843,2,18
78823,78841,78843,2,18
78823,78840,78843,3,17
78823,78839,78843,4,16
78823,78842,78844,2,19
78823,78841,78844,3,18
78823,78842,78844,2,19
78823,78843,78844,1,20
78823,78841,78845,4,18
78823,78841,78844,3,18
78823,78842,78844,2,19
78823,78842,78844,2,19
78823,78843,78844,1,20
78823,78841,78844,3,18
78823,78843,78845,2,20
78823,78843,78845,2,20
78823,78843,78845,2,20
78823,78843,78846,3,20
78823,78843,78846,3,20
78823,78844,78846,2,21
78823,78844,78847,3,21
78823,78845,78847,2,22
78823,78844,78846,2,21
78823,78844,78846,2,21
78823,78844,78846,2,21
78823,78844,78846,2,21
78823,78845,78847,2,22
78823,78845,78848,3,22
78823,78845,78848,3,22
78823,78845,78847,2,22
78823,78845,78847,2,22
78823,78845,78847,2,22
78823,78845,78848,3,22
78823,78845,78848,3,22
78823,78846,78848,2,23
78823,78846,78848,2,23
78823,78846,78849,3,23
78823,78847,78849,2,24
78823,78846,78848,2,23
78823,78847,78849,2,24
78823,78847,78849,2,24
78823,78847,78849,2,24
78823,78848,78850,2,25
78823,78847,78850,3,24
78823,78848,78850,2,25
78823,78846,78849,3,23
