submit_time,start_time,end_time,run_time,wait_time
123991,123991,124006,15,0
123991,123991,124015,24,0
124114,124114,124122,8,0
124112,124112,124121,9,0
124115,124115,124123,8,0
124113,124113,124122,9,0
124116,124116,124123,7,0
124111,124111,124124,13,0
124110,124110,124124,14,0
124115,124115,124124,9,0
124117,124117,124124,7,0
124118,124118,124125,7,0
124113,124113,124125,12,0
124110,124110,124125,15,0
124117,124117,124125,8,0
124112,124113,124125,12,1
124114,124114,124125,11,0
124118,124118,124126,8,0
124118,124118,124126,8,0
124112,124112,124126,14,0
124111,124111,124126,15,0
124112,124112,124126,14,0
124115,124115,124126,11,0
124115,124115,124126,11,0
124114,124115,124126,11,1
124116,124116,124127,11,0
124110,124110,124127,17,0
124111,124111,124126,15,0
124116,124116,124127,11,0
124117,124117,124128,11,0
124116,124116,124127,11,0
124120,124120,124127,7,0
124115,124115,124128,13,0
124116,124116,124128,12,0
124121,124121,124128,7,0
124117,124117,124128,11,0
124121,124122,124128,6,1
124116,124116,124128,12,0
124116,124116,124128,12,0
124115,124115,124129,14,0
124117,124117,124129,12,0
124118,124118,124129,11,0
124114,124114,124129,15,0
124119,124119,124129,10,0
124113,124113,124130,17,0
124118,124118,124129,11,0
124111,124111,124130,19,0
124117,124117,124130,13,0
124113,124113,124130,17,0
124119,124119,124130,11,0
124123,124123,124130,7,0
124112,124112,124130,18,0
124111,124111,124131,20,0
124114,124114,124130,16,0
124115,124115,124130,15,0
124120,124120,124131,11,0
124110,124110,124131,21,0
124117,124117,124131,14,0
124120,124120,124131,11,0
124119,124119,124131,12,0
124119,124119,124131,12,0
124110,124110,124131,21,0
124119,124119,124131,12,0
124120,124121,124132,11,1
124110,124110,124131,21,0
124121,124121,124132,11,0
124110,124110,124132,22,0
124113,124113,124131,18,0
124112,124112,124132,20,0
124111,124111,124132,21,0
124110,124110,124132,22,0
124111,124111,124132,21,0
124121,124121,124132,11,0
124119,124119,124133,14,0
124121,124121,124132,11,0
124119,124119,124133,14,0
124114,124114,124133,19,0
124120,124120,124133,13,0
124112,124112,124133,21,0
124122,124122,124133,11,0
124124,124124,124133,9,0
124111,124111,124133,22,0
124112,124112,124133,21,0
124113,124114,124133,19,1
124124,124124,124133,9,0
124122,124122,124133,11,0
124120,124120,124133,13,0
124123,124123,124134,11,0
124114,124114,124133,19,0
124116,124117,124133,16,1
124117,124117,124133,16,0
124114,124114,124134,20,0
124115,124115,124134,19,0
124120,124120,124133,13,0
124123,124123,124134,11,0
124116,124116,124134,18,0
124118,124118,124134,16,0
124122,124122,124134,12,0
124124,124124,124135,11,0
124128,124128,124135,7,0
124113,124113,124135,22,0
124119,124119,124136,17,0
124124,124124,124135,11,0
124125,124125,124136,11,0
124125,124125,124136,11,0
124118,124119,124136,17,1
124121,124121,124136,15,0
124127,124127,124137,10,0
124112,124112,124136,24,0
124113,124113,124136,23,0
124118,124118,124136,18,0
124120,124120,124136,16,0
124126,124126,124137,11,0
