submit_time,start_time,end_time,run_time,wait_time
518,519,803,284,1
934,934,1172,238,0
1349,1350,1551,201,1
977,977,1648,671,0
1769,1769,2107,338,0
60598,60598,60929,331,0
61409,61410,62071,661,1
64407,64409,64591,182,2
64590,64592,64599,7,2
64654,64656,65472,816,2
65471,65474,65485,11,3
65623,65625,65847,222,2
65846,65849,65856,7,3
65916,65917,66926,1009,1
66925,66927,66958,31,2
67101,67102,67300,198,1
67299,67301,67308,7,2
67367,67369,68319,950,2
68317,68320,68352,32,3
68490,68492,68680,188,2
68679,68681,68688,7,2
68748,68750,69702,952,2
69700,69703,69723,20,3
69878,69880,70078,198,2
70076,70079,70086,7,3
70147,70148,71069,921,1
71068,71071,71101,30,3
71227,71228,71408,180,1
71407,71409,71416,7,2
71477,71479,72401,922,2
72399,72402,72422,20,3
72563,72564,72760,196,1
72759,72761,72768,7,2
72831,72832,73726,894,1
73724,73726,73757,31,2
73880,73882,74099,217,2
74098,74100,74107,7,2
74166,74168,75001,833,2
75000,75003,75033,30,3
75141,75142,75380,238,1
75379,75381,75388,7,2
75448,75450,76339,889,2
76338,76340,76371,31,2
76494,76495,76705,210,1
76704,76706,76713,7,2
76774,76775,77723,948,1
77722,77724,77755,31,2
77896,77897,78078,181,1
78077,78079,78086,7,2
78794,78794,79083,289,0
78148,78149,79145,996,1
79144,79146,79178,32,2
79345,79346,79552,206,1
79550,79553,79555,2,3
79622,79624,80617,993,2
80616,80618,80650,32,2
80815,80817,81017,200,2
81016,81018,81026,8,2
81123,81123,81380,257,0
81085,81087,81980,893,2
81978,81981,82012,31,3
82149,82151,82352,201,2
82351,82353,82360,7,2
82422,82424,83357,933,2
83356,83358,83370,12,2
83520,83521,83730,209,1
83729,83732,83739,7,3
83802,83804,84768,964,2
84767,84770,84801,31,3
87428,87429,87629,200,1
87628,87630,87632,2,2
87696,87697,88523,826,1
88522,88525,88555,30,3
88664,88666,88878,212,2
88876,88879,88881,2,3
88948,88949,89948,999,1
89947,89949,89982,33,2
90124,90126,90365,239,2
90364,90365,90373,8,1
90434,90435,91419,984,1
91418,91420,91451,31,2
91605,91606,91807,201,1
91806,91809,91816,7,3
91876,91877,92842,965,1
92840,92843,92874,31,3
93008,93010,93296,286,2
93294,93297,93299,2,3
93362,93364,94284,920,2
94283,94285,94316,31,2
94453,94454,94666,212,1
94665,94667,94674,7,2
94732,94734,95663,929,2
95662,95664,95694,30,2
95833,95835,96055,220,2
96054,96056,96063,7,2
96121,96122,97031,909,1
97030,97032,97043,11,2
97201,97202,97417,215,1
97416,97418,97425,7,2
97483,97484,98330,846,1
98329,98331,98361,30,2
98467,98469,98681,212,2
98679,98681,98689,8,2
98747,98748,99635,887,1
99634,99636,99648,12,2
99796,99798,100086,288,2
100085,100088,100090,2,3
100151,100153,101102,949,2
101100,101103,101133,30,3
101277,101278,101488,210,1
101487,101489,101497,8,2
101554,101555,102526,971,1
102525,102527,102558,31,2
102697,102699,102920,221,2
102919,102921,102928,7,2
102986,102988,104005,1017,2
104004,104005,104037,32,1
104186,104187,104397,210,1
104396,104398,104405,7,2
104463,104465,105386,921,2
105385,105387,105419,32,2
105559,105561,105775,214,2
105774,105776,105783,7,2
105842,105844,106779,935,2
106778,106780,106812,32,2
106943,106944,107142,198,1
107140,107143,107150,7,3
107208,107210,108171,961,2
108170,108172,108203,31,2
128487,128488,128514,26,1
129689,129689,129718,29,0
129690,129690,129718,28,0
132782,132784,132967,183,2
132966,132969,132976,7,3
133036,133038,133889,851,2
133888,133890,133920,30,2
134051,134053,134236,183,2
134235,134237,134244,7,2
134306,134308,135329,1021,2
135327,135329,135361,32,2
135534,135536,135734,198,2
135733,135735,135742,7,2
136366,136366,136373,7,0
136366,136366,136373,7,0
136366,136366,136374,8,0
136366,136366,136374,8,0
136366,136366,136373,7,0
136366,136366,136375,9,0
136366,136366,136379,13,0
136366,136367,136379,12,1
136365,136365,136694,329,0
136366,136366,136709,343,0
136365,136365,136770,405,0
136366,136366,136800,434,0
135804,135805,136803,998,1
136801,136804,136836,32,3
136365,136365,136866,501,0
136365,136365,136916,551,0
136365,136365,137093,728,0
136365,136365,137109,744,0
137001,137003,137194,191,2
137193,137195,137202,7,2
137267,137268,138221,953,1
138220,138222,138253,31,2
138391,138393,138574,181,2
138573,138575,138583,8,2
139271,139272,139404,132,1
139403,139405,139412,7,2
139470,139471,140435,964,1
140433,140435,140447,12,2
140621,140622,140823,201,1
140822,140824,140831,7,2
140898,140900,141825,925,2
141830,141830,141837,7,0
141831,141831,141838,7,0
141831,141831,141838,7,0
141830,141830,141837,7,0
141831,141831,141838,7,0
141830,141830,141839,9,0
141830,141830,141840,10,0
141830,141830,141843,13,0
141830,141830,141843,13,0
141831,141831,141843,12,0
141830,141830,141844,14,0
141823,141826,141859,33,3
141829,141829,141870,41,0
141829,141829,141871,42,0
141829,141830,141872,42,1
141829,141829,141876,47,0
141829,141829,141880,51,0
141829,141829,141882,53,0
141829,141829,141882,53,0
141830,141830,141883,53,0
141830,141830,141888,58,0
141829,141829,141905,76,0
141829,141829,141909,80,0
141989,141989,141996,7,0
141989,141989,141996,7,0
141989,141989,141996,7,0
141989,141989,141997,8,0
141989,141989,141998,9,0
141990,141990,141998,8,0
141989,141989,142002,13,0
141989,141989,142002,13,0
141988,141988,142029,41,0
141988,141988,142031,43,0
141988,141988,142037,49,0
141988,141988,142041,53,0
141988,141988,142042,54,0
141989,141989,142042,53,0
141988,141988,142052,64,0
141989,141989,142064,75,0
141996,141998,142203,205,2
142202,142204,142211,7,2
143104,143105,143131,26,1
142269,142271,143181,910,2
143180,143182,143212,30,2
143205,143205,143231,26,0
143465,143465,143472,7,0
