submit_time,start_time,end_time,run_time,wait_time
38625,38625,39922,1297,0
68501,68502,68717,215,1
69045,69045,69234,189,0
118539,118539,119287,748,0
118941,118942,119747,805,1
121081,121081,123030,1949,0
121026,121027,123031,2004,1
121043,121043,123037,1994,0
121049,121050,123073,2023,1
121061,121061,123090,2029,0
121046,121046,123096,2050,0
121057,121057,123262,2205,0
121021,121021,123270,2249,0
121039,121039,123271,2232,0
121053,121053,123288,2235,0
121033,121033,123325,2292,0
121015,121015,123343,2328,0
121010,121010,123344,2334,0
121000,121000,123406,2406,0
121005,121005,123425,2420,0
121023,121024,123497,2473,1
121007,121007,123688,2681,0
121030,121030,123753,2723,0
121018,121018,123794,2776,0
121012,121012,123803,2791,0
121036,121036,123805,2769,0
121002,121002,123807,2805,0
120963,120964,123854,2890,1
120967,120967,123865,2898,0
120979,120979,123865,2886,0
121124,121124,123877,2753,0
120989,120989,123882,2893,0
120983,120983,123896,2913,0
120993,120993,123943,2950,0
121085,121085,123953,2868,0
121065,121065,123954,2889,0
121077,121077,123963,2886,0
121093,121093,123964,2871,0
120991,120991,123966,2975,0
121110,121110,123967,2857,0
121072,121072,123969,2897,0
120997,120998,123971,2973,1
120972,120972,123971,2999,0
120985,120985,123976,2991,0
120973,120973,123985,3012,0
120970,120971,123988,3017,1
120981,120981,124055,3074,0
120964,120964,124061,3097,0
120963,120963,124070,3107,0
120966,120966,124077,3111,0
120978,120978,124081,3103,0
120968,120968,124083,3115,0
120975,120975,124088,3113,0
120995,120995,124105,3110,0
120987,120987,124118,3131,0
120976,120976,124119,3143,0
121106,121106,124125,3019,0
120965,120965,124132,3167,0
120969,120969,124133,3164,0
121102,121102,124151,3049,0
121115,121115,124233,3118,0
121069,121069,124239,3170,0
121097,121097,124291,3194,0
121120,121120,124291,3171,0
121129,121129,124292,3163,0
121089,121089,124298,3209,0
130191,130191,130223,32,0
130232,130232,131158,926,0
130240,130240,131162,922,0
131216,131216,131791,575,0
131227,131227,131791,564,0
131820,131820,142401,10581,0
146072,146072,146074,2,0
146072,146072,146074,2,0
146072,146072,146074,2,0
146072,146073,146074,1,1
146072,146072,146074,2,0
146073,146073,146075,2,0
146073,146073,146075,2,0
146073,146073,146075,2,0
146073,146073,146075,2,0
146074,146074,146075,1,0
146073,146073,146075,2,0
146072,146073,146075,2,1
146074,146074,146076,2,0
146073,146073,146075,2,0
146073,146073,146075,2,0
146074,146074,146076,2,0
146074,146074,146076,2,0
146074,146074,146076,2,0
146074,146074,146076,2,0
146074,146074,146076,2,0
146075,146075,146076,1,0
146075,146075,146077,2,0
146074,146074,146076,2,0
146075,146075,146077,2,0
146075,146075,146077,2,0
146075,146075,146077,2,0
146075,146075,146077,2,0
146076,146076,146077,1,0
146076,146076,146077,1,0
146075,146075,146077,2,0
146076,146076,146078,2,0
146076,146076,146078,2,0
146076,146076,146078,2,0
146076,146076,146078,2,0
146076,146076,146078,2,0
146077,146077,146078,1,0
146077,146077,146079,2,0
146077,146077,146078,1,0
146077,146077,146079,2,0
146077,146077,146079,2,0
146077,146077,146079,2,0
146077,146078,146079,1,1
146077,146077,146079,2,0
146078,146078,146079,1,0
146078,146078,146079,1,0
146078,146078,146080,2,0
146078,146078,146080,2,0
146078,146078,146080,2,0
146078,146078,146080,2,0
146078,146078,146080,2,0
146079,146079,146080,1,0
146079,146079,146081,2,0
146079,146079,146081,2,0
146079,146079,146080,1,0
146079,146079,146081,2,0
146079,146079,146081,2,0
146079,146079,146081,2,0
146080,146080,146081,1,0
146080,146080,146081,1,0
146080,146080,146082,2,0
146080,146080,146082,2,0
146080,146080,146082,2,0
146080,146080,146082,2,0
146080,146080,146082,2,0
146081,146081,146082,1,0
146081,146081,146082,1,0
146081,146081,146082,1,0
146081,146081,146083,2,0
146081,146081,146083,2,0
146080,146081,146082,1,1
146081,146081,146083,2,0
146081,146081,146084,3,0
146082,146082,146084,2,0
146082,146082,146083,1,0
146082,146082,146083,1,0
146082,146082,146084,2,0
146082,146082,146084,2,0
146082,146082,146084,2,0
146082,146082,146084,2,0
146083,146083,146085,2,0
146082,146083,146085,2,1
146083,146083,146085,2,0
146083,146083,146084,1,0
146083,146083,146084,1,0
146083,146083,146085,2,0
146083,146083,146085,2,0
146083,146083,146085,2,0
146084,146084,146085,1,0
146084,146084,146086,2,0
146084,146084,146086,2,0
146084,146084,146085,1,0
146084,146084,146085,1,0
146084,146084,146086,2,0
