SubmitTime,StartTime,EndTime,QueuedTime,RunTime,NodesRequested,walltime,bslowdown
41,103,1692,62,1589,2,9000,1.03901825047
103,155,1732,52,1577,2,9000,1.03297400127
155,161,1732,6,1571,2,9000,1.00381922342
166,192,1793,26,1601,2,9000,1.01623985009
197,207,1784,10,1577,2,9000,1.00634115409
208,214,1817,6,1603,2,9000,1.00374298191
218,231,1802,13,1571,2,9000,1.00827498409
229,269,1854,40,1585,2,9000,1.02523659306
271,283,1878,12,1595,2,9000,1.00752351097
281,348,1916,67,1568,2,9000,1.04272959184
343,358,1889,15,1531,2,9000,1.00979751796
354,386,1945,32,1559,2,9000,1.02052597819
385,393,1938,8,1545,2,9000,1.00517799353
396,413,1947,17,1534,2,9000,1.0110821382
417,436,1997,19,1561,2,9000,1.01217168482
438,447,2038,9,1591,2,9000,1.00565681961
449,459,2044,10,1585,2,9000,1.00630914826
460,467,2041,7,1574,2,9000,1.00444726811
470,483,2046,13,1563,2,9000,1.00831733845
481,490,2062,9,1572,2,9000,1.00572519084
492,498,2056,6,1558,2,9000,1.00385109114
503,509,2064,6,1555,2,9000,1.0038585209
513,520,2064,7,1544,2,9000,1.00453367876
524,540,2075,16,1535,2,9000,1.01042345277
545,617,2156,72,1539,2,9000,1.04678362573
617,684,2275,67,1591,2,9000,1.04211187932
679,698,2273,19,1575,2,9000,1.01206349206
700,712,2278,12,1566,2,9000,1.00766283525
711,728,2295,17,1567,2,9000,1.01084875558
732,759,2326,27,1567,2,9000,1.01723037652
763,776,2355,13,1579,2,9000,1.0082330589
774,783,2335,9,1552,2,9000,1.00579896907
785,828,2392,43,1564,2,9000,1.02749360614
826,836,2377,10,1541,2,9000,1.00648929267
837,851,2407,14,1556,2,9000,1.00899742931
848,884,2418,36,1534,2,9000,1.02346805737
889,896,2426,7,1530,2,9000,1.0045751634
900,907,2479,7,1572,2,9000,1.00445292621
911,918,2490,7,1572,2,9000,1.00445292621
921,959,2571,38,1612,2,9000,1.02357320099
963,981,2577,18,1596,2,9000,1.01127819549
984,1007,2577,23,1570,2,9000,1.01464968153
1005,1043,2616,38,1573,2,9000,1.02415766052
1046,1071,2635,25,1564,2,9000,1.01598465473
1067,1084,2658,17,1574,2,9000,1.01080050826
1088,1096,2663,8,1567,2,9000,1.00510529675
1099,1112,2674,13,1562,2,9000,1.00832266325
1110,1119,2668,9,1549,2,9000,1.00581020013
1115,1126,2726,11,1600,1,7200,1.006875
1121,1150,2702,29,1552,2,9000,1.01868556701
1152,1160,2699,8,1539,2,9000,1.00519818064
1155,1166,2771,11,1605,1,7200,1.00685358255
1163,1184,2715,21,1531,2,9000,1.01371652515
1184,1190,2762,6,1572,2,9000,1.00381679389
1194,1392,2961,198,1569,2,9000,1.12619502868
1209,1445,2945,236,1500,1,7200,1.15733333333
1390,1399,2980,9,1581,2,9000,1.00569259962
1400,1421,3000,21,1579,2,9000,1.01329955668
1421,1440,3010,19,1570,2,9000,1.01210191083
1442,1452,3021,10,1569,2,9000,1.0063734863
1454,1474,3042,20,1568,2,9000,1.01275510204
1475,1483,3010,8,1527,2,9000,1.00523903078
1486,1493,3051,7,1558,2,9000,1.00449293967
1496,1504,3059,8,1555,2,9000,1.00514469453
1507,1531,3065,24,1534,2,9000,1.01564537158
1528,1631,3152,103,1521,2,9000,1.06771860618
1631,1705,3344,74,1639,2,9000,1.04514948139
1703,1744,3309,41,1565,2,9000,1.02619808307
1745,1752,3313,7,1561,2,9000,1.00448430493
1756,1796,3374,40,1578,2,9000,1.02534854246
1797,1806,3387,9,1581,2,9000,1.00569259962
1808,1816,3389,8,1573,2,9000,1.00508582327
1819,1829,3388,10,1559,2,9000,1.00641436818
1829,1866,3417,37,1551,2,9000,1.02385557705
1871,1890,3442,19,1552,2,9000,1.01224226804
1892,1901,3449,9,1548,2,9000,1.00581395349
1903,1928,3476,25,1548,2,9000,1.0161498708
1924,1950,3503,26,1553,2,9000,1.01674179008
1955,1961,3496,6,1535,2,9000,1.00390879479
1966,1972,3521,6,1549,2,9000,1.00387346675
1977,2009,3545,32,1536,2,9000,1.02083333333
2008,2050,3634,42,1584,2,9000,1.02651515152
2049,2057,3642,8,1585,2,9000,1.00504731861
2060,2067,3650,7,1583,2,9000,1.00442198358
2071,2077,3664,6,1587,2,9000,1.00378071834
2082,2089,3657,7,1568,2,9000,1.00446428571
2093,2099,3655,6,1556,2,9000,1.00385604113
2103,2110,3673,7,1563,2,9000,1.00447856686
2114,2121,3674,7,1553,2,9000,1.00450740502
2125,2131,3694,6,1563,2,9000,1.00383877159
2135,2168,3730,33,1562,2,9000,1.02112676056
2167,2285,3845,118,1560,2,9000,1.07564102564
2290,2298,3835,8,1537,2,9000,1.0052049447
2301,2309,3843,8,1534,2,9000,1.00521512386
2312,2318,3892,6,1574,2,9000,1.00381194409
2323,2338,3925,15,1587,2,9000,1.00945179584
2333,2347,3925,14,1578,2,9000,1.00887198986
2344,2368,3938,24,1570,2,9000,1.0152866242
2365,2389,3959,24,1570,2,9000,1.0152866242
2386,2404,3991,18,1587,2,9000,1.01134215501
2407,2419,4013,12,1594,2,9000,1.00752823087
2418,2430,3993,12,1563,2,9000,1.00767754319
2429,2442,4023,13,1581,2,9000,1.0082226439
2439,2491,4060,52,1569,2,9000,1.03314212874
2491,2502,4063,11,1561,2,9000,1.00704676489
2502,2583,4146,81,1563,2,9000,1.05182341651
2584,2592,4178,8,1586,2,9000,1.00504413619
2595,2601,4158,6,1557,2,9000,1.00385356455
2606,2628,4172,22,1544,2,9000,1.01424870466
2627,2648,4229,21,1581,2,9000,1.01328273245
2648,2670,4282,22,1612,2,9000,1.01364764268
2669,2677,4272,8,1595,2,9000,1.00501567398
2679,2686,4246,7,1560,2,9000,1.00448717949
2690,2697,4257,7,1560,2,9000,1.00448717949
2701,2711,4296,10,1585,2,9000,1.00630914826
2712,2718,4283,6,1565,2,9000,1.00383386581
2722,2728,4313,6,1585,2,9000,1.00378548896
2733,2739,4311,6,1572,2,9000,1.00381679389
2744,2774,4365,30,1591,2,9000,1.01885606537
2775,2958,4531,183,1573,2,9000,1.11633820725
2960,2973,4540,13,1567,2,9000,1.00829610721
2971,2992,4539,21,1547,2,9000,1.01357466063
2992,3012,4587,20,1575,2,9000,1.0126984127
3013,3022,4611,9,1589,2,9000,1.00566393958
3023,3030,4612,7,1582,2,9000,1.00442477876
3034,3041,4604,7,1563,2,9000,1.00447856686
3045,3054,4625,9,1571,2,9000,1.00572883514
3055,3062,4651,7,1589,2,9000,1.00440528634
3066,3073,4649,7,1576,2,9000,1.00444162437
3077,3084,4678,7,1594,2,9000,1.00439146801
3088,3164,4753,76,1589,2,9000,1.04782882316
3160,3321,4896,161,1575,2,9000,1.10222222222
3161,3328,4788,167,1460,1,7200,1.11438356164
3208,3333,4999,125,1666,1,7200,1.075030012
3244,3411,5364,167,1953,1,7200,1.08550947261
3324,3356,4912,32,1556,2,9000,1.0205655527
3356,3386,4947,30,1561,2,9000,1.01921844971
3387,3399,5007,12,1608,2,9000,1.00746268657
3398,3406,4995,8,1589,2,9000,1.00503461296
3409,3429,5010,20,1581,2,9000,1.01265022138
3430,3455,5037,25,1582,2,9000,1.01580278129
3451,3462,5026,11,1564,2,9000,1.00703324808
3461,3488,5071,27,1583,2,9000,1.01705622236
3493,3509,5085,16,1576,2,9000,1.01015228426
3514,3521,5098,7,1577,2,9000,1.00443880786
3524,3533,5120,9,1587,2,9000,1.0056710775
3535,3557,5131,22,1574,2,9000,1.01397712834
3556,3647,5207,91,1560,2,9000,1.05833333333
3649,3656,5240,7,1584,2,9000,1.00441919192
3660,3666,5245,6,1579,2,9000,1.00379987334
3670,3678,5278,8,1600,2,9000,1.005
3681,3689,5271,8,1582,2,9000,1.00505689001
3692,3698,5306,6,1608,2,9000,1.00373134328
3703,3709,5291,6,1582,2,9000,1.00379266751
3714,3720,5301,6,1581,2,9000,1.00379506641
3725,3732,5318,7,1586,2,9000,1.00441361917
3735,3742,5342,7,1600,2,9000,1.004375
3746,3847,5428,101,1581,2,9000,1.06388361796
3849,3855,5452,6,1597,2,9000,1.00375704446
3860,3867,5454,7,1587,2,9000,1.00441083806
