SubmitTime,StartTime,EndTime,QueuedTime,RunTime,NodesRequested,walltime,bslowdown
56,63,6028,7,5965,2,36000,1.00117351215
125,135,6022,10,5887,2,36000,1.00169865806
149,158,6210,9,6052,2,36000,1.0014871117
164,171,6058,7,5887,2,36000,1.00118906064
192,200,4932,8,4732,2,36000,1.00169061708
261,270,6189,9,5919,2,36000,1.00152052712
276,282,6161,6,5879,2,36000,1.00102058173
278,288,6300,10,6012,2,36000,1.00166333999
292,298,6231,6,5933,2,36000,1.00101129277
314,323,6210,9,5887,2,36000,1.00152879225
351,365,6398,14,6033,2,36000,1.0023205702
352,359,6300,7,5941,2,36000,1.00117825282
367,373,6343,6,5970,2,36000,1.00100502513
397,407,6294,10,5887,2,36000,1.00169865806
446,456,6319,10,5863,2,36000,1.00170561146
461,468,6432,7,5964,2,36000,1.00117370892
488,498,6614,10,6116,2,36000,1.00163505559
537,546,6542,9,5996,2,36000,1.00150100067
570,581,6501,11,5920,2,36000,1.00185810811
586,594,6391,8,5797,2,36000,1.00138002415
601,611,6640,10,6029,2,36000,1.00165864986
615,623,6547,8,5924,2,36000,1.00135043889
642,650,6450,8,5800,2,36000,1.00137931034
2206,2215,8149,9,5934,2,36000,1.00151668352
3033,3044,7599,11,4555,2,36000,1.00241492865
3278,3287,9186,9,5899,2,36000,1.00152568232
3824,3834,9924,10,6090,2,36000,1.00164203612
4457,4466,10248,9,5782,2,36000,1.00155655483
4651,4660,10704,9,6044,2,36000,1.00148908008
4892,4900,10655,8,5755,2,36000,1.00139009557
4935,4943,10853,8,5910,2,36000,1.0013536379
5001,5011,10807,10,5796,2,36000,1.00172532781
5037,5045,11020,8,5975,2,36000,1.00133891213
5115,5125,11091,10,5966,2,36000,1.00167616493
5232,5243,11120,11,5877,2,36000,1.00187170325
5313,5324,11301,11,5977,2,36000,1.00184038815
5328,5334,11221,6,5887,2,36000,1.00101919484
5434,5443,11393,9,5950,2,36000,1.00151260504
5552,5561,11612,9,6051,2,36000,1.00148735746
5838,5848,11731,10,5883,2,36000,1.00169981302
5853,5860,11828,7,5968,2,36000,1.00117292225
6025,6033,11935,8,5902,2,36000,1.00135547272
6040,6046,11944,6,5898,2,36000,1.001017294
6061,6069,11754,8,5685,2,36000,1.00140721196
6164,6172,12229,8,6057,2,36000,1.00132078587
6191,6200,12210,9,6010,2,36000,1.00149750416
6212,6221,12180,9,5959,2,36000,1.00151032052
6214,6226,12200,12,5974,2,36000,1.00200870439
6232,6242,12203,10,5961,2,36000,1.00167757088
6295,6305,12190,10,5885,2,36000,1.00169923534
6310,6316,12259,6,5943,2,36000,1.00100959112
6311,6322,12306,11,5984,2,36000,1.00183823529
6326,6332,12354,6,6022,2,36000,1.00099634673
6344,6354,12368,10,6014,2,36000,1.00166278683
6392,6402,12438,10,6036,2,36000,1.00165672631
6407,6413,12168,6,5755,2,36000,1.00104257168
6434,6443,12418,9,5975,2,36000,1.00150627615
6452,6461,12474,9,6013,2,36000,1.00149675703
6503,6512,12465,9,5953,2,36000,1.00151184277
6546,6553,12403,7,5850,2,36000,1.0011965812
6561,6567,12508,6,5941,2,36000,1.00100993099
6615,6625,12585,10,5960,2,36000,1.00167785235
6642,6652,12637,10,5985,2,36000,1.00167084378
7600,7610,13555,10,5945,2,36000,1.00168208579
8152,8160,13620,8,5460,2,36000,1.00146520147
9191,9196,14990,5,5794,2,36000,1.00086296168
9928,9935,15847,7,5912,2,36000,1.00118403248
10250,10259,16258,9,5999,2,36000,1.00150025004
10658,10667,16603,9,5936,2,36000,1.00151617251
10706,10715,16813,9,6098,2,36000,1.00147589374
10809,10819,16675,10,5856,2,36000,1.00170765027
10854,10864,15684,10,4820,2,36000,1.0020746888
11022,11031,17009,9,5978,2,36000,1.00150552024
11092,11102,16986,10,5884,2,36000,1.00169952413
11122,11132,17060,10,5928,2,36000,1.00168690958
11222,11232,17266,10,6034,2,36000,1.00165727544
11304,11312,17190,8,5878,2,36000,1.00136100715
11394,11404,17334,10,5930,2,36000,1.00168634064
11615,11623,17628,8,6005,2,36000,1.00133222315
11735,11742,17839,7,6097,2,36000,1.00114810563
11756,11765,17757,9,5992,2,36000,1.00150200267
11834,11839,17889,5,6050,2,36000,1.00082644628
11937,11947,17743,10,5796,2,36000,1.00172532781
