SubmitTime,StartTime,EndTime,QueuedTime,RunTime,NodesRequested,walltime,bslowdown
51,57,80,6,23,4,144000,1.26086956522
53,63,253,10,190,1,3540,1.05263157895
104,110,238,6,128,1,3540,1.046875
106,117,39638,11,39521,4,259200,1.00027833304
1266,1272,16433,6,15161,4,144000,1.00039575226
2310,2317,2920,7,603,1,18000,1.01160862355
2310,2322,2931,12,609,1,18000,1.0197044335
2311,2327,2922,16,595,1,18000,1.0268907563
2311,2335,2935,24,600,1,18000,1.04
2311,2340,2942,29,602,1,18000,1.04817275748
2312,2351,2960,39,609,1,18000,1.06403940887
2312,2356,2954,44,598,1,18000,1.07357859532
2312,2345,2947,33,602,1,18000,1.05481727575
2313,2372,2975,59,603,1,18000,1.09784411277
2313,2367,2963,54,596,1,18000,1.09060402685
2313,2362,2972,49,610,1,18000,1.08032786885
2313,2378,2934,65,556,1,18000,1.11690647482
2314,2383,2953,69,570,1,18000,1.12105263158
2314,2389,2981,75,592,1,18000,1.12668918919
2314,2394,2974,80,580,1,18000,1.13793103448
2315,2400,2968,85,568,1,18000,1.14964788732
2315,2411,2986,96,575,1,18000,1.16695652174
2315,2416,3000,101,584,1,18000,1.17294520548
2315,2405,2970,90,565,1,18000,1.1592920354
2316,2422,2977,106,555,1,18000,1.19099099099
2316,2432,3010,116,578,1,18000,1.20069204152
2316,2427,3091,111,664,1,18000,1.1671686747
3220,8157,20092,4937,11935,5,16200,1.41365731043
3455,4359,14917,904,10558,5,16200,1.08562227695
4359,4786,16544,427,11758,5,16200,1.03631569995
4785,8022,19834,3237,11812,5,16200,1.27404334575
8028,13002,26566,4974,13564,5,16200,1.36670598643
8157,18717,33812,10560,15095,5,16200,1.69956939384
8659,8665,8673,6,8,1,3600,1.4
8788,8794,8903,6,109,1,3600,1.05504587156
9037,9200,9549,163,349,1,3600,1.4670487106
9796,9803,10403,7,600,1,3600,1.01166666667
10943,10949,10956,6,7,1,3600,1.3
11075,11081,11190,6,109,1,3600,1.05504587156
11329,11335,11693,6,358,1,3600,1.01675977654
11999,12005,13340,6,1335,1,3600,1.00449438202
12763,12848,12856,85,8,1,1800,9.3
13002,14928,22841,1926,7913,5,16200,1.24339694174
13275,13281,13356,6,75,1,1800,1.08
13677,13684,13781,7,97,1,1800,1.07216494845
14658,14664,15037,6,373,1,1800,1.01608579088
14934,16556,28787,1622,12231,5,16200,1.13261385005
15744,15750,15757,6,7,1,1800,1.3
15936,15943,15982,7,39,1,1800,1.17948717949
16235,16242,16316,7,74,1,1800,1.09459459459
16558,19846,31375,3288,11529,5,16200,1.28519385896
16999,17005,17288,6,283,1,1800,1.02120141343
18724,20104,28567,1380,8463,5,16200,1.16306274371
19848,26583,34239,6735,7656,5,16200,1.87970219436
20104,22852,32740,2748,9888,5,16200,1.27791262136
22854,28578,39247,5724,10669,5,16200,1.53650763895
25081,25087,26501,6,1414,1,86400,1.00424328147
26316,26322,26504,6,182,1,86400,1.03296703297
26340,26346,112774,6,86428,1,86400,1.00006942195
26519,26525,112970,6,86445,1,86400,1.00006940829
26528,26534,112555,6,86021,1,86400,1.00006975041
26570,26576,69567,6,42991,1,86400,1.00013956409
26585,28799,36732,2214,7933,5,16200,1.27908735661
26593,26600,69571,7,42971,1,86400,1.00016290056
26633,26639,69580,6,42941,1,86400,1.0001397266
26650,26656,69588,6,42932,1,86400,1.00013975589
28579,33823,43506,5244,9683,5,16200,1.54156769596
28802,31386,39256,2584,7870,5,16200,1.32833545108
29091,29097,201916,6,172819,4,172800,1.0000347184
29160,29166,147583,6,118417,1,172800,1.0000506684
29553,29560,29606,7,46,64,1800,1.15217391304
31390,32752,47048,1362,14296,5,16200,1.09527140459
31653,31660,31734,7,74,64,1800,1.09459459459
32748,34251,45186,1503,10935,5,16200,1.13744855967
33007,33014,33019,7,5,64,1800,1.2
33829,39258,53027,5429,13769,5,16200,1.39429152444
34254,36744,44795,2490,8051,5,16200,1.30927835052
35065,35071,78288,6,43217,1,43200,1.00013883426
35072,35078,81718,6,46640,1,129600,1.00012864494
35080,35086,81718,6,46632,1,129600,1.00012866701
35085,35093,81720,8,46627,1,129600,1.00017157441
35092,35099,81727,7,46628,1,129600,1.00015012439
35102,35108,35800,6,692,64,1800,1.00867052023
35116,35123,78364,7,43241,1,43200,1.0001618834
35451,35457,35464,6,7,4,600,1.3
35524,35530,35817,6,287,64,3540,1.02090592334
36068,36074,36253,6,179,64,1800,1.03351955307
36527,36533,37185,6,652,64,1800,1.00920245399
36748,39267,47312,2519,8045,5,16200,1.31311373524
37069,37075,37084,6,9,16,108000,1.5
37183,37189,37200,6,11,64,1800,1.54545454545
37337,37343,39184,6,1841,64,1800,1.00325909832
37346,37352,37381,6,29,64,1800,1.20689655172
37682,37688,37694,6,6,64,1800,1.2
37746,37752,37921,6,169,64,1800,1.03550295858
38076,38155,56013,79,17858,16,36000,1.00442378766
38088,38150,38159,62,9,64,1800,7.1
39264,44807,58160,5543,13353,5,16200,1.41511270875
39265,43518,51355,4253,7837,5,16200,1.54268214878
39278,39284,56059,6,16775,16,36000,1.00035767511
39671,39677,147709,6,108032,16,108000,1.0000555391
39726,39732,39906,6,174,64,1800,1.03448275862
39772,39778,63591,6,23813,4,259200,1.00025196321
40149,40157,40194,8,37,64,1800,1.21621621622
40608,40614,40619,6,5,64,1800,1.1
41309,41316,41320,7,4,64,1800,1.1
41389,41395,41562,6,167,64,1800,1.03592814371
41846,41852,41854,6,2,1,7200,1.0
41846,41858,41907,12,49,1,7200,1.24489795918
41847,41863,41864,16,1,1,7200,1.7
41847,41869,42100,22,231,1,7200,1.09523809524
41847,41875,41963,28,88,1,7200,1.31818181818
41848,41880,41891,32,11,1,7200,3.90909090909
41848,41897,42422,49,525,1,7200,1.09333333333
41848,41891,42230,43,339,1,7200,1.12684365782
41849,41913,41914,64,1,1,7200,6.5
41849,41908,49154,59,7246,1,7200,1.00814242341
41849,41902,43662,53,1760,1,7200,1.03011363636
41849,41919,43878,70,1959,1,7200,1.03573251659
41850,41924,41926,74,2,1,7200,7.6
41850,41935,45645,85,3710,1,7200,1.02291105121
41850,41930,41932,80,2,1,7200,8.2
41851,41987,41989,136,2,1,7200,13.8
41851,41992,41993,141,1,1,7200,14.2
41851,41976,41982,125,6,1,7200,13.1
41852,41999,42000,147,1,1,7200,14.8
41852,42005,49238,153,7233,1,7200,1.02115304853
41852,42010,43089,158,1079,1,7200,1.14643188137
41853,42015,42018,162,3,1,7200,16.5
41853,42021,49253,168,7232,1,7200,1.0232300885
41853,42028,42053,175,25,1,7200,8.0
41854,42039,42040,185,1,1,7200,18.6
41854,42033,42046,179,13,1,7200,14.7692307692
41854,42046,42047,192,1,1,7200,19.3
41855,42052,42413,197,361,1,7200,1.54570637119
41855,42065,42881,210,816,1,7200,1.25735294118
41855,42060,42061,205,1,1,7200,20.6
41855,42071,42072,216,1,1,7200,21.7
41856,42093,42180,237,87,1,7200,3.72413793103
41857,42117,43968,260,1851,1,7200,1.14046461372
41857,42192,42206,335,14,1,7200,24.9285714286
41857,42112,42322,255,210,1,7200,2.21428571429
41858,42231,42232,373,1,1,7200,37.4
