SubmitTime,StartTime,EndTime,QueuedTime,RunTime,NodesRequested,walltime,bslowdown
205,212,69869,7,69657,5,172800,1.00010049241
233,240,40541,7,40301,5,172800,1.00017369296
319,765,10152,446,9387,5,43200,1.04751251731
759,1736,12603,977,10867,5,43200,1.08990521763
1731,1944,15758,213,13814,5,43200,1.01541914
1936,2769,15218,833,12449,5,43200,1.06691300506
2764,2900,12863,136,9963,5,43200,1.01365050688
2898,3265,13764,367,10499,5,43200,1.03495571007
3256,3917,16055,661,12138,5,43200,1.05445707695
3481,3490,20966,9,17476,5,43200,1.00051499199
3911,4324,17023,413,12699,5,43200,1.03252224585
4321,4747,12797,426,8050,5,43200,1.05291925466
4740,5142,17471,402,12329,5,43200,1.03260605077
5139,6477,18439,1338,11962,5,43200,1.11185420498
6468,6485,15235,17,8750,5,43200,1.00194285714
6479,7324,15555,845,8231,5,43200,1.10266067307
7317,7331,17094,14,9763,5,43200,1.00143398546
7328,8303,18057,975,9754,5,43200,1.09995899118
8300,10163,18339,1863,8176,5,43200,1.22786203523
8704,8710,8717,6,7,1,3600,1.3
8821,8827,8957,6,130,1,3600,1.04615384615
9080,9086,9391,6,305,1,3600,1.01967213115
9620,9626,10259,6,633,1,3600,1.00947867299
10160,12614,22256,2454,9642,5,43200,1.25451151213
10779,10785,14392,6,3607,1,3600,1.00166343222
12362,12368,12376,6,8,1,1800,1.4
12575,12581,12661,6,80,1,1800,1.075
12588,12594,12723,6,129,1,3600,1.04651162791
12610,12808,21195,198,8387,5,43200,1.02360796471
12805,12874,26007,69,13133,5,43200,1.00525394046
12847,12853,13189,6,336,1,3600,1.01785714286
12866,13775,24078,909,10303,5,43200,1.08822673008
12954,12961,13057,7,96,1,1800,1.07291666667
13413,13419,14039,6,620,1,3600,1.00967741935
13685,13691,14060,6,369,1,1800,1.0162601626
13775,15229,27195,1454,11966,5,43200,1.12151094769
14502,14508,14608,6,100,1,3600,1.06
14740,14746,15093,6,347,1,3600,1.01729106628
14802,14808,14815,6,7,1,1800,1.3
14920,14926,15024,6,98,1,3600,1.0612244898
15015,15021,15064,6,43,1,1800,1.13953488372
15150,15156,15442,6,286,1,3600,1.02097902098
15224,15246,23613,22,8367,5,43200,1.00262937732
15245,15566,23945,321,8379,5,43200,1.03831006087
15363,15369,15450,6,81,1,1800,1.07407407407
15375,15381,15918,6,537,1,3600,1.01117318436
15562,15770,28509,208,12739,5,43200,1.01632781223
15723,15729,16243,6,514,1,3600,1.01167315175
15766,16066,24563,300,8497,5,43200,1.03530657879
16062,17105,26732,1043,9627,5,43200,1.10834112392
16214,16221,16477,7,256,1,1800,1.02734375
16531,16537,16604,6,67,6,180000,1.08955223881
16974,16980,16992,6,12,6,180000,1.5
17019,17025,195320,6,178295,6,180000,1.00003365209
17024,17034,29531,10,12497,5,43200,1.00080019205
17096,18069,29030,973,10961,5,43200,1.08876927288
17474,17482,29828,8,12346,5,43200,1.00064798315
18066,18351,28626,285,10275,5,43200,1.02773722628
18342,18451,30219,109,11768,5,43200,1.00926240653
18445,20977,29206,2532,8229,5,43200,1.30769230769
20092,20098,20175,6,77,1,1800,1.07792207792
20477,20483,20570,6,87,1,1800,1.06896551724
20968,21206,31941,238,10735,5,43200,1.02217047042
21203,22267,32337,1064,10070,5,43200,1.10566037736
21218,21224,21594,6,370,1,1800,1.01621621622
22266,23624,34638,1358,11014,5,43200,1.12329762121
22940,22946,22984,6,38,1,1800,1.15789473684
22966,22973,31117,7,8144,11,57600,1.00085952849
23293,23299,23373,6,74,1,1800,1.08108108108
23614,23956,31524,342,7568,5,43200,1.04519027484
23951,24089,34951,138,10862,5,43200,1.01270484257
24084,24574,33687,490,9113,5,43200,1.0537693405
24143,24150,24387,7,237,1,1800,1.02953586498
24565,26018,38017,1453,11999,5,43200,1.12109342445
26015,26743,40603,728,13860,5,43200,1.05252525253
26741,27206,40011,465,12805,5,43200,1.03631393987
27201,28521,40383,1320,11862,5,43200,1.11127971674
28519,28637,37083,118,8446,5,43200,1.01397111058
28631,29042,37465,411,8423,5,43200,1.04879496616
29040,29219,41101,179,11882,5,43200,1.01506480391
29214,29548,41673,334,12125,5,43200,1.02754639175
29542,29840,39351,298,9511,5,43200,1.03133214173
29838,30230,39222,392,8992,5,43200,1.04359430605
30226,31535,39725,1309,8190,5,43200,1.15982905983
31534,31952,39889,418,7937,5,43200,1.05266473479
31942,32348,41361,406,9013,5,43200,1.0450460446
32341,33698,43542,1357,9844,5,43200,1.13785046729
33689,34649,45967,960,11318,5,43200,1.08482063969
34041,243144,244167,209103,1023,5,172800,205.401759531
34639,34962,43334,323,8372,5,43200,1.03858098423
34786,34792,34796,6,4,8,28800,1.0
34956,37094,48058,2138,10964,5,43200,1.19500182415
35052,35058,63886,6,28828,4,28800,1.00020813098
35052,63892,92733,28840,28841,4,28800,1.99996532714
