SubmitTime,StartTime,EndTime,QueuedTime,RunTime,NodesRequested,walltime,bslowdown
25,3237,8683,3212,5446,2,36000,1.58979067205
62,69,74,7,5,1,900,1.2
69,75,161,6,86,14,9960,1.06976744186
73,3490,8877,3417,5387,2,36000,1.63430480787
125,3525,7388,3400,3863,2,36000,1.88014496505
152,3671,8424,3519,4753,2,36000,1.74037450032
159,169,171,10,2,1,900,1.2
165,175,261,10,86,14,9960,1.11627906977
167,3811,7907,3644,4096,2,36000,1.8896484375
231,3947,9047,3716,5100,2,36000,1.72862745098
246,4064,9811,3818,5747,2,36000,1.66434661563
259,265,268,6,3,1,900,1.0
266,272,360,6,88,14,9960,1.06818181818
285,4151,7986,3866,3835,2,36000,2.00808344198
313,4187,7305,3874,3118,2,36000,2.24246311738
327,4247,10047,3920,5800,2,36000,1.67586206897
358,364,366,6,2,1,900,1.0
364,370,454,6,84,14,9960,1.07142857143
388,4738,8315,4350,3577,2,36000,2.21610287951
451,4780,10022,4329,5242,2,36000,1.82582983594
452,458,461,6,3,1,900,1.0
459,470,553,11,83,14,9960,1.13253012048
551,557,559,6,2,1,900,1.0
557,563,652,6,89,14,9960,1.06741573034
590,4793,9571,4203,4778,2,36000,1.87965676015
645,652,654,7,2,1,900,1.0
656,662,747,6,85,14,9960,1.07058823529
680,4886,8529,4206,3643,2,36000,2.1545429591
745,751,754,6,3,1,900,1.0
753,759,844,6,85,14,9960,1.07058823529
820,4982,8861,4162,3879,2,36000,2.07295694767
835,5229,9584,4394,4355,2,36000,2.00895522388
840,845,913,5,68,14,9960,1.07352941176
842,861,865,19,4,1,900,2.3
849,856,945,7,89,14,9960,1.07865168539
887,5341,9505,4454,4164,2,36000,2.06964457253
908,5347,10997,4439,5650,2,36000,1.78566371681
911,918,922,7,4,1,900,1.1
919,925,1013,6,88,14,9960,1.06818181818
943,950,953,7,3,1,900,1.0
950,956,1048,6,92,14,9960,1.0652173913
1012,1019,1022,7,3,1,900,1.0
1019,1025,1175,6,150,14,9960,1.04
1041,5352,10873,4311,5521,2,36000,1.78083680493
1047,1053,1056,6,3,1,900,1.0
1054,1060,1143,6,83,14,9960,1.07228915663
1056,5390,8990,4334,3600,2,36000,2.20388888889
1113,5478,9952,4365,4474,2,36000,1.97563701386
1128,5497,11400,4369,5903,2,36000,1.7401321362
1143,1149,1153,6,4,1,900,1.0
1143,5504,10620,4361,5116,2,36000,1.85242376857
1150,1155,1238,5,83,14,9960,1.06024096386
1173,1179,1185,6,6,1,900,1.2
1182,1188,1313,6,125,14,9960,1.048
1237,1243,1247,6,4,1,900,1.0
1244,1249,1334,5,85,14,9960,1.05882352941
1246,5574,11442,4328,5868,2,36000,1.73755964554
1312,1319,1324,7,5,1,900,1.2
1319,55588,55732,54269,144,14,9960,377.868055556
1332,1338,1341,6,3,1,900,1.0
1338,55593,55684,54255,91,14,9960,597.208791209
1343,5678,11031,4335,5353,2,36000,1.80982626565
1358,5776,9396,4418,3620,2,36000,2.22044198895
1359,5880,10679,4521,4799,2,36000,1.94207126485
1474,6048,9579,4574,3531,2,36000,2.29538374398
1700,6134,9794,4434,3660,2,36000,2.21147540984
1848,6298,11974,4450,5676,2,36000,1.78400281889
1890,6450,12209,4560,5759,2,36000,1.79180413266
1987,6485,12143,4498,5658,2,36000,1.7949805585
2072,6584,12233,4512,5649,2,36000,1.79872543813
2087,6590,10602,4503,4012,2,36000,2.12238285145
2105,6626,11448,4521,4822,2,36000,1.93757776856
2211,6634,9927,4423,3293,2,36000,2.3431521409
2238,6744,11597,4506,4853,2,36000,1.92849783639
2253,7092,12266,4839,5174,2,36000,1.93525318902
2310,7193,11351,4883,4158,2,36000,2.17436267436
2600,7316,12891,4716,5575,2,36000,1.84591928251
3215,7324,10097,4109,2773,2,36000,2.48178867652
3230,7399,10687,4169,3288,2,36000,2.26794403893
3481,7634,11048,4153,3414,2,36000,2.21646162859
3514,7861,13855,4347,5994,2,36000,1.72522522523
3659,7918,13206,4259,5288,2,36000,1.80540847201
3801,7997,13531,4196,5534,2,36000,1.75822190098
3936,8276,14311,4340,6035,2,36000,1.71913835957
4051,8287,11755,4236,3468,2,36000,2.2214532872
4141,8326,12804,4185,4478,2,36000,1.93456900402
4178,8399,13939,4221,5540,2,36000,1.7619133574
4238,8436,12913,4198,4477,2,36000,1.93768148314
4727,8540,13700,3813,5160,2,36000,1.73895348837
4772,8694,14674,3922,5980,2,36000,1.65585284281
4787,8872,14395,4085,5523,2,36000,1.73963425674
4875,8889,13273,4014,4384,2,36000,1.91560218978
4972,9001,14531,4029,5530,2,36000,1.72857142857
5220,9059,13251,3839,4192,2,36000,1.91579198473
5332,9407,14706,4075,5299,2,36000,1.76901302132
5347,9516,13740,4169,4224,2,36000,1.98697916667
5349,9582,14537,4233,4955,2,36000,1.85428859738
5379,9590,14645,4211,5055,2,36000,1.83303659743
5470,9596,15656,4126,6060,2,36000,1.68085808581
5488,9805,14603,4317,4798,2,36000,1.89974989579
5503,9823,15038,4320,5215,2,36000,1.82837967402
5563,9938,13907,4375,3969,2,36000,2.10229276896
5669,9963,15948,4294,5985,2,36000,1.71746031746
5765,10034,14208,4269,4174,2,36000,2.0227599425
5871,10058,16023,4187,5965,2,36000,1.70192791282
6037,10108,15615,4071,5507,2,36000,1.73924096604
6125,10613,15860,4488,5247,2,36000,1.85534591195
6285,10632,15947,4347,5315,2,36000,1.81787394167
6440,10690,16135,4250,5445,2,36000,1.78053259871
6476,10699,16136,4223,5437,2,36000,1.77671510024
6570,10884,14564,4314,3680,2,36000,2.1722826087
6585,11009,15835,4424,4826,2,36000,1.91670120182
6615,11042,17282,4427,6240,2,36000,1.70945512821
6630,11059,14133,4429,3074,2,36000,2.44079375407
6733,11363,17238,4630,5875,2,36000,1.78808510638
