SubmitTime,StartTime,EndTime,QueuedTime,RunTime,NodesRequested,walltime,bslowdown
164,774,3964,610,3190,2,7200,1.19122257053
179,823,4143,644,3320,2,7200,1.19397590361
414,828,4526,414,3698,2,7200,1.11195240671
438,896,4297,458,3401,2,7200,1.13466627463
604,906,4355,302,3449,2,7200,1.08756161206
674,915,4551,241,3636,2,7200,1.06628162816
722,1032,4498,310,3466,2,7200,1.08944027698
746,1070,3991,324,2921,2,7200,1.11092091749
761,1107,4459,346,3352,2,7200,1.10322195704
807,1139,4565,332,3426,2,7200,1.09690601284
808,1164,4462,356,3298,2,7200,1.10794420861
884,1287,4544,403,3257,2,7200,1.12373349708
899,1364,4509,465,3145,2,7200,1.14785373609
901,1693,5050,792,3357,2,7200,1.23592493298
1019,1747,5022,728,3275,2,7200,1.22229007634
1056,1865,5117,809,3252,2,7200,1.2487699877
1095,1963,5315,868,3352,2,7200,1.25894988067
1125,2221,5441,1096,3220,2,7200,1.34037267081
1153,2243,5752,1090,3509,2,7200,1.31062980906
1274,2328,5784,1054,3456,2,7200,1.30497685185
1353,2337,5654,984,3317,2,7200,1.29665360265
1680,2391,6003,711,3612,2,7200,1.19684385382
1734,2407,5762,673,3355,2,7200,1.20059612519
1852,2481,5676,629,3195,2,7200,1.19687010955
1950,2486,6168,536,3682,2,7200,1.14557305812
2209,2495,5859,286,3364,2,7200,1.08501783591
2230,2500,5897,270,3397,2,7200,1.07948189579
2315,2509,5675,194,3166,2,7200,1.06127605812
2330,2514,5924,184,3410,2,7200,1.05395894428
2378,2572,6201,194,3629,2,7200,1.05345825296
2393,2592,6037,199,3445,2,7200,1.05776487663
2467,2604,6121,137,3517,2,7200,1.03895365368
2468,2613,6707,145,4094,2,7200,1.03541768442
2483,2618,5925,135,3307,2,7200,1.04082249773
2484,2625,6399,141,3774,2,7200,1.0373608903
2486,2631,5839,145,3208,2,7200,1.04519950125
2501,2666,5948,165,3282,2,7200,1.05027422303
2559,2675,6181,116,3506,2,7200,1.03308613805
2581,2683,6180,102,3497,2,7200,1.02916785816
2596,2688,5956,92,3268,2,7200,1.02815177479
2598,2723,6342,125,3619,2,7200,1.03453992816
2599,2737,6175,138,3438,2,7200,1.04013961606
2614,2746,6334,132,3588,2,7200,1.03678929766
2615,2755,5844,140,3089,2,7200,1.04532211072
2655,2760,5909,105,3149,2,7200,1.0333439187
2671,2777,6204,106,3427,2,7200,1.0309308433
2672,2786,5923,114,3137,2,7200,1.03634045266
2673,2791,6178,118,3387,2,7200,1.03483909064
2710,2800,5973,90,3173,2,7200,1.02836432398
2725,2805,6094,80,3289,2,7200,1.02432350258
2740,2810,6052,70,3242,2,7200,1.02159161012
2741,2819,6275,78,3456,2,7200,1.02256944444
2756,2828,6294,72,3466,2,7200,1.02077322562
2771,2833,6527,62,3694,2,7200,1.01678397401
2773,2838,6480,65,3642,2,7200,1.01784733663
2774,2846,6415,72,3569,2,7200,1.02017371813
2789,2864,6164,75,3300,2,7200,1.02272727273
2791,2877,6090,86,3213,2,7200,1.02676626206
2792,2886,6592,94,3706,2,7200,1.02536427415
2808,2906,6289,98,3383,2,7200,1.02896837127
2809,2921,6286,112,3365,2,7200,1.03328380386
2824,2930,6215,106,3285,2,7200,1.03226788432
2826,2935,6302,109,3367,2,7200,1.03237303237
2841,2940,6366,99,3426,2,7200,1.0288966725
2858,2949,6377,91,3428,2,7200,1.02654609102
2873,2954,6382,81,3428,2,7200,1.02362893816
2874,2959,6171,85,3212,2,7200,1.02646326276
2893,2982,6236,89,3254,2,7200,1.02735095267
2908,2996,6251,88,3255,2,7200,1.02703533026
2909,3009,6439,100,3430,2,7200,1.02915451895
